eventid,ccode,id,countryname,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,etype,escalation,actor1,actor2,actor3,target1,target2,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,female_event,lgbtq_issue,coder,latitude,longitude,geo_comments,location_precision
700220,70,220,Mexico,6-Apr-98,6-Apr-98,6,4,1998,6,4,1998,1,4,0,Huave Indians,,,Zapotec Indians,,0,0,-99,6,0,San Francisco Ixhuatan; San Francisco del Mar,San Francisco Ixhuatan,1,5,5,5,12,,"Violence erupts when Huave Indians from San Francisco del Mar march to San Francisco Ixhuatan to reclaim more than 120,000 acres of land held by Zapotec Indians.  3 are killed in battles.  Ixhuatan residents retaliate with a raid on Del Mar.",AP,0,,0,0,CL,16.35,-94.48333,,
700220,70,220,Mexico,6-Apr-98,6-Apr-98,6,4,1998,6,4,1998,1,4,0,Huave Indians,,,Zapotec Indians,,0,0,-99,6,0,San Francisco Ixhuatan; San Francisco del Mar,San Francisco del Mar,2,5,5,5,12,,"Violence erupts when Huave Indians from San Francisco del Mar march to San Francisco Ixhuatan to reclaim more than 120,000 acres of land held by Zapotec Indians.  3 are killed in battles.  Ixhuatan residents retaliate with a raid on Del Mar.",AP,0,,0,0,CL,16.336651,-94.516472,,
700221,70,221,Mexico,10-Apr-98,10-Apr-98,10,4,1998,10,4,1998,1,1,0,National Indigenous Congress,,,Government,,1,0,4,0,0,Mexico City,Mexico City,1,1,1,5,10,12,3000 Indians protest on the anniversary of Emiliano Zapata's death.  They demand democracy and land rights for Indians.,AP,0,,0,0,CL,19.43261,-99.133209,,
700222,70,222,Mexico,10-Apr-98,11-Apr-98,10,4,1998,11,4,1998,2,2,4,Zapatista supporters,Indian peasants,,Mexican Army,Federal and state police,1,0,3,0,1,Taniperlas; San Miguel Yalchiptic,Taniperlas,1,5,5,5,,,Zapatista activists staged a protest. Indian peasants build roadblocks in several areas.  Mexican army and police retake the area the next day.,Both,0,,0,0,CL,16.820601,-91.526901,,
700222,70,222,Mexico,10-Apr-98,11-Apr-98,10,4,1998,11,4,1998,2,2,4,Zapatista supporters,Indian peasants,,Mexican Army,Federal and state police,1,0,3,0,1,Taniperlas; San Miguel Yalchiptic,San Miguel Yalchiptic,2,5,5,5,,,Zapatista activists staged a protest. Indian peasants build roadblocks in several areas.  Mexican army and police retake the area the next day.,Both,0,,0,0,CL,16.57756,-92.579033,"Could not locate San Miguel Yalchiptic, though media reports it is in Chiapas. I used the centroid of the state",No
700223,70,223,Mexico,11-Apr-98,11-Apr-98,11,4,1998,11,4,1998,1,4,0,Unknown gunmen,,,Teenagers,,0,0,-99,0,0,Border of Morelos and Puebla states,Border of Morelos and Puebla states,1,6,6,12,,,Five teenagers who were illegally logging are tortured and killed by parties unknown wearing ski-masks.,AP,0,,0,0,CL,18.65789,-98.722321,Middle Point of Morelos state and Puebla state,No
700224,70,224,Mexico,13-Apr-98,13-Apr-98,13,4,1998,13,4,1998,1,4,0,Village mob,,,Accused thief,,0,0,3,1,0,Acalco,Acalco,1,3,3,12,,,A mob of enraged villagers drags a man from his jail cell and hangs him after he was caught with a stolen pig and burro.,AP,0,,0,0,CL,17.499001,-99.181999,,
700225,70,225,Mexico,14-Apr-98,14-Apr-98,14,4,1998,14,4,1998,1,4,0,Prisoners,,,Prisoners,,0,0,3,0,0,Guadalajara,Guadalajara,1,2,2,13,,,Prisoners angered by the transfer of their friends to other jails attack other prisoners.,AP,0,,0,0,CL,20.6597,-103.3496,,
700226,70,226,Mexico,20-Apr-98,20-Apr-98,20,4,1998,20,4,1998,1,1,0,National Indigenous Congress,Mexican Identity,,Government,,1,0,-99,0,0,Mexico City,Mexico City,1,1,1,5,12,10,"Indian organizations march through Mexico City's Zocolo market to demand an end to second class status for Indians, better land distribution, and the removal of the military from Chiapas.",AP,0,,0,0,CL,19.43261,-99.133209,,
700227,70,227,Mexico,23-Apr-98,23-Apr-98,23,4,1998,23,4,1998,1,2,0,Zapatista supporters,,,Mexican Army,,1,0,4,0,0,Taniperlas,Taniperlas,1,3,3,5,,,3000 Indian rebel sympathizers march to a town to protest the military deployment there.,AP,0,,0,0,CL,16.820601,-91.526901,,
700228,70,228,Mexico,29-Apr-98,29-Apr-98,29,4,1998,29,4,1998,1,9,0,Unknown gunmen,,,Guadalajara drug cartel,,0,0,3,0,0,Guadalajara,Guadalajara,1,2,2,14,,,Three members of a drug cartel are killed in a drive by shooting.,AP,0,,0,0,CL,20.6597,-103.3496,,
700229,70,229,Mexico,31-May-98,31-May-98,31,5,1998,31,5,1998,1,9,0,Unknown gunmen,,,Mexico City Assembly leader,,0,0,-99,0,0,Mexico City,Mexico City,1,1,1,14,,,"Gunmen fire seven shots into the car of a leader of the Mexico City assembly, the fifth such attack in recent months on leaders of the PRD.",AP,0,,0,0,CL,19.43261,-99.133209,,
700230,70,230,Mexico,31-May-98,6-Jun-98,31,5,1998,6,6,1998,7,6,0,Unionized Association of Flight Attendants,,,Aeromexico,,0,0,4,0,0,Nationwide,Nationwide,1,7,8,2,,,"Flight attendants strike against the national airline over working conditions, benefits, and salaries.",Both,0,,0,0,CL,23,-102,,
700231,70,231,Mexico,3-Jun-98,3-Jun-98,3,6,1998,3,6,1998,1,7,0,Army troops,,,Unknown,,0,0,-99,0,0,Nicolas Ruiz,Nicolas Ruiz,1,3,3,10,,,"People (not rebels) take over parts of the town and deny the villagers the ability to choose political parties.  The government raids the town, firing tear gas and making arrests.",AP,0,,0,0,CL,16.438471,-92.583633,,
700232,70,232,Mexico,3-Jun-98,3-Jun-98,3,6,1998,3,6,1998,1,9,0,Unknown assassins,,,Raul Fernandez Villalobos,,0,0,-99,1,0,Balleza,Balleza,1,3,3,14,,,A mayoral candidate is assassinated.,AP,0,,0,0,CL,26.95145,-106.3474,,
700233,70,233,Mexico,7-Jun-98,7-Jun-98,7,6,1998,7,6,1998,1,8,0,Insurgent People's Revolutionary Army,,,Mexican Army,,1,0,-99,11,0,El Charco,El Charco,1,3,3,10,2,,Rebels claiming to fight for economic and social justice clash with military forces.,AP,0,The rebels are a breakaway faction of the EPR.,0,0,CL,28.418579,-106.1626,,
700234,70,234,Mexico,10-Jun-98,10-Jun-98,10,6,1998,10,6,1998,1,8,0,EZLN,,,Mexican Army,,1,0,-99,10,0,El Bosque,El Bosque,1,3,3,5,,,EZLN rebels and the government clash in an Indian village after the rebels began setting up their own government.,Both,0,,0,0,CL,17.062469,-92.721001,,
700235,70,235,Mexico,15-Jun-98,15-Jun-98,15,6,1998,15,6,1998,1,2,0,Indians,,,National Human Rights Commission,,1,0,4,0,0,El Bosque,El Bosque,1,3,3,5,10,,"More than 1000 angry Indians surround a team from the federal Rights Commission, which had come to investigate the June 10 raid on the town.",AP,0,,0,0,CL,17.062469,-92.721001,,
700236,70,236,Mexico,22-Jun-98,22-Jun-98,22,6,1998,22,6,1998,1,8,0,Gunmen,,,Army soldiers,,1,0,3,0,0,Road between Zihuatanejo and Ciudad Altamirano,Road between Zihuatanejo and Ciudad Altamirano,1,3,3,14,,,Gunmen ambush an army patrol.,AP,0,,0,0,CL,17.6444,-101.5511,Coordinates for Zihuatanejo listed,
700237,70,237,Mexico,5-Jul-98,5-Jul-98,5,7,1998,5,7,1998,1,8,0,EPR,,,Local police,,0,1,2,0,0,Tlapa,Tlapa,1,3,3,13,,,Suspected EPR members ambush a police patrol.,AP,0,,0,0,CL,17.548161,-98.574669,,
700238,70,238,Mexico,31-Jul-98,31-Jul-98,31,7,1998,31,7,1998,1,9,0,PRD supporters,,,PRI supporters,,0,0,-99,0,0,Yaitepec,Yaitepec,1,3,3,1,,,Members of a leftist opposition party ambush ruling party supporters two days before gubernatorial elections.,AP,0,,0,0,CL,18.883329,-99.066673,,
700239,70,239,Mexico,9-Aug-98,9-Aug-98,9,8,1998,9,8,1998,1,2,0,Indian women,,,State authorities,,0,1,-99,0,0,Tuxtla GutiÃƒÅ’Ã‚Â©rrez,Tuxtla GutiÃƒÅ’Ã‚Â©rrez,1,2,2,10,,,Indian women march to protest the jailing of several Indian men.,AP,0,,1,0,CL,16.747311,-93.109833,,
700240,70,240,Mexico,9-Aug-98,9-Aug-98,9,8,1998,9,8,1998,1,4,0,PRI supporters,,,Federal election court,,1,0,2,0,0,Tekit,Tekit,1,3,3,1,,,PRI supporters riot after a court decision giving the mayoral race to an opposition party.  They loot the town hall.,AP,0,,0,0,CL,20.532221,-89.33139,,
700241,70,241,Mexico,19-Aug-98,19-Aug-98,19,8,1998,19,8,1998,1,8,0,Armed men,,,Police patrol,Army soldiers,0,1,-99,0,0,Zirandaro,Zirandaro,1,3,3,14,,,Armed men attack a police and army patrol.,AP,0,,0,0,CL,18.47784,-100.9904,,
700242,70,242,Mexico,13-Sep-98,13-Sep-98,13,9,1998,13,9,1998,1,4,0,Women,,,Accused rapist,,0,0,1,0,0,Tijuana,Tijuana,1,2,2,13,,,Three women beat to death an accused rapist they captured.,AFP,0,,1,0,CL,32.51495,-117.0382,,
700243,70,243,Mexico,16-Sep-98,16-Sep-98,16,9,1998,16,9,1998,1,4,0,Prisoners,,,Prison,,1,0,3,0,1,Mexico City,Mexico City,1,1,1,13,3,,Prisoners riot when guards disobey orders and refuse to let hundreds of family members inside.  Inmates also protest against overcrowding and corruption.,AP,0,,0,0,CL,19.43261,-99.133209,,
700244,70,244,Mexico,17-Sep-98,17-Sep-98,17,9,1998,17,9,1998,1,9,0,Arellano Felix cartel / Tijunana cartel gunmen,,,Arellano Felix cartel member,Extended family of drug cartel member,0,0,-99,18,0,Ensenada,Ensenada,1,2,2,13,,,"Tijuana cartel members execute a fellow member of the drug gang and his extended family, resulting in a mass murder.",AP,0,,0,0,CL,31.859579,-116.6064,,
700245,70,245,Mexico,17-Sep-98,17-Sep-98,17,9,1998,17,9,1998,1,1,0,Greenpeace,,,Texas,,0,0,1,0,0,Mexico City,Mexico City,1,1,1,4,8,,"Nine members of Greenpeace occupy the offices of the US state of Texas in Mexico City, protesting plans for a nuclear waste facility near the US-Mexico border.",AP,0,,0,0,CL,19.43261,-99.133209,,
700246,70,246,Mexico,10-Oct-98,10-Oct-98,10,10,1998,10,10,1998,1,1,0,Greenpeace,,,Texas,,0,0,1,0,0,Mexico City,Mexico City,1,1,1,4,8,,"9 members of Greenpeace stage a 24 hour take over of the Texas state offices in Mexico City, protesting against plans for a nuclear waste plant.",AP,0,,0,0,CL,19.43261,-99.133209,,
700247,70,247,Mexico,11-Oct-98,11-Oct-98,11,10,1998,11,10,1998,1,2,0,Protesters,,,United States,,0,0,4,0,0,Mexico City,Mexico City,1,1,1,4,8,,1000 people protest in front of the US embassy to protest against plans to build a nuclear waste facility in Texas.,AFP,0,,0,0,CL,19.43261,-99.133209,,
700248,70,248,Mexico,12-Oct-98,12-Oct-98,12,10,1998,12,10,1998,1,2,0,Indian protestors,,,Columbus Day,,0,0,4,0,0,Mexico City,Mexico City,1,1,1,5,,,"More than 1000 protestors, many dressed in Indian costumes, march to protest Columbus Day and to demand indigenous rights.",AP,0,,0,0,CL,19.43261,-99.133209,,
700249,70,249,Mexico,12-Oct-98,12-Oct-98,12,10,1998,12,10,1998,1,2,0,Children,Priests,Teachers,United States,,0,0,5,5,0,Ciudad Juarez,Ciudad Juarez,1,2,2,4,8,,"Thousands protest plans to build a nuclear waste facility in Texas, only a few miles from the border.",AFP,0,,0,0,CL,31.697531,-106.4432,,
700250,70,250,Mexico,13-Oct-98,13-Oct-98,13,10,1998,13,10,1998,1,9,0,Unknown gunmen,,,Civilians,,0,0,-99,6,0,Tijuana,Tijuana,1,2,2,14,,,Gunmen shot and killed 6 civilians.,AP,0,,0,0,CL,32.51495,-117.0382,,
700251,70,251,Mexico,27-Oct-98,27-Oct-98,27,10,1998,27,10,1998,1,8,0,EPR,,,Local officials,,0,1,-99,2,0,Santa Cruz,Santa Cruz,1,3,3,13,,,Local officials are killed in an ambush attributed to the EPR.,AFP,0,,0,0,CL,20.7162,-100.3012,,
700252,70,252,Mexico,29-Oct-98,29-Oct-98,29,10,1998,29,10,1998,1,9,0,Gunmen,,,Civilians,,0,0,-99,5,0,Tlapa de Comonfort,Tlapa de Comonfort,1,3,3,13,,,"Gunmen open fire on a family, killing five people in what authorities call a drug-related attack.",AP,0,,0,0,CL,17.548161,-98.574669,,
700253,70,253,Mexico,10-Nov-98,10-Nov-98,10,11,1998,10,11,1998,1,8,0,EPR,,,Government,Police,1,0,1,3,0,San Juan de Flores,San Juan de Flores,1,3,3,13,,,EPR rebels attack a police station and government store.,AP,0,,0,0,CL,19.19241,-99.091637,,
700254,70,254,Mexico,20-Nov-98,20-Nov-98,20,11,1998,20,11,1998,1,8,0,Unknown gunmen,,,Federal lawmen,,1,0,-99,1,0,100 northwest of Acapulco,100 northwest of Acapulco,1,3,3,14,,,Heavily armed men ambush federal lawmen.,AP,0,,0,0,CL,17.61322,-100.6883,,No
700255,70,255,Mexico,2-Dec-98,2-Dec-98,2,12,1998,2,12,1998,1,4,0,Rival farmers,,,Rival farmers,,0,0,-99,4,0,Santo Domingo Teojomulco,Santo Domingo Teojomulco,1,3,3,12,,,"A land dispute between farmers erupts in violence.  Residents of Santo Domingo Teojomulco open fire on farmers from a rival town, San Lorenzo Texmelucan.",AP,0,,0,0,CL,16.58922,-97.226242,,
700256,70,256,Mexico,4-Dec-98,4-Dec-98,4,12,1998,4,12,1998,1,6,0,Telephone workers,,,Government,,1,0,5,0,0,Mexico City,Mexico City,1,1,1,2,,,"50,000 telephone workers stage a two hour walkout to protest a new 15 percent tax on telephone services.",AP,0,,0,0,CL,19.43261,-99.133209,,
700257,70,257,Mexico,9-Dec-98,9-Dec-98,9,12,1998,9,12,1998,1,1,0,El Barzon,,,Government,,1,0,4,0,0,Mexico City,Mexico City,1,1,1,2,,,Thousands camp outside the Congress to protest against the president's budget during a time of financial crisis.,AP,0,,0,0,CL,19.43261,-99.133209,,
700258,70,258,Mexico,13-Dec-98,13-Dec-98,13,12,1998,13,12,1998,1,9,0,EZLN,,,Paramilitaries,,0,0,-99,1,0,Chiapas state,Chiapas state,1,6,6,13,,,EZLN and right wing paramilitaries clash.,AP,0,,0,0,CL,16.322439,-91.791061,,
700259,70,259,Mexico,16-Dec-98,16-Dec-98,16,12,1998,16,12,1998,1,7,0,Police,Right wing paramilitaries,,Rebel sympathizers,,0,0,-99,0,0,San Juan de la Libertad,San Juan de la Libertad,1,3,3,11,,,"Right wing paramilitaries and police descend on a township run by rebel sympathizers, forcing residents to flee to the mountains.",AFP,0,,0,0,CL,17.0667,-92.733299,Estimated as Libertad administrative district is in Chiapas.,No
700260,70,260,Mexico,18-Dec-98,18-Dec-98,18,12,1998,18,12,1998,1,1,0,Patriotic Command to Raise the Conscience of the People,,,Government,,0,0,2,0,0,Mexico City,Mexico City,1,1,1,10,,,"Members of the armed forces in full military dress marched through the streets of Mexico City, protesting against the naming of a defense minister without consultation of active generals.",AFP,0,,0,0,CL,19.43261,-99.133209,,
700261,70,261,Mexico,22-Dec-98,22-Dec-98,22,12,1998,22,12,1998,1,2,0,Rebel supporters,,,Government,,1,0,4,0,0,Acteal,Acteal,1,3,3,9,,,Rebel sympathizers march to commemorate the one year anniversary of a massacre in Acteal.,AP,0,,0,0,CL,16.98778,-92.518608,,
700262,70,262,Mexico,25-Dec-98,26-Dec-98,25,12,1998,26,12,1998,2,4,0,Prisoners,,,Prison guards,,1,0,1,0,0,Mexico City,Mexico City,1,1,1,13,,,10 heavily armed prison inmates riot and attempt escape.,Both,0,,0,0,CL,19.43261,-99.133209,,
700263,70,263,Mexico,26-Dec-98,5-Jan-99,26,12,1998,5,1,1999,11,2,0,Protesters,,,Government,,1,0,2,0,0,Mexico City,Mexico City,1,1,1,10,,,"30 protesters camp outside the Monument of Independence, and then gather outside the stock exchange to demand changes in the government's policy in Chiapas.",AP,0,Start date is estimated.,0,0,CL,19.43261,-99.133209,,
700264,70,264,Mexico,1-Jan-99,31-Dec-99,1,1,1999,31,12,1999,365,1,0,Antorcha,,,Government,,1,0,-99,0,0,Mexico City,Mexico City,1,1,1,14,,,"Members of Antorcha, a radical peasants organization that supports the PRI, camps out Mexico City's main plaza for more than a year.",AP,0,Dates are estimated.,0,0,CL,19.43261,-99.133209,,
700265,70,265,Mexico,1-Jan-99,1-Jan-99,1,1,1999,1,1,1999,1,8,0,Unknown assailants,,,Municipal jail,,0,1,1,0,0,San Cristobal de las Casas,San Cristobal de las Casas,1,2,2,14,,,Unknown assailants open fire on a municipal jail.,AP,0,,0,0,CL,16.73704,-92.637619,,
700266,70,266,Mexico,1-Jan-99,1-Jan-99,1,1,1999,1,1,1999,1,2,0,Rebel supporters,,,Government,,1,0,3,0,0,La Realidad,La Realidad,1,3,3,10,5,,Hundreds of ethnic Indian rebel supporters march to celebrate the anniversary of the Chiapas uprising.,AP,0,,0,0,CL,21.44389,-98.866432,,
700267,70,267,Mexico,1-Jan-99,1-Jan-99,1,1,1999,1,1,1999,1,8,0,Unknown assailants,,,Assistant police chief,,0,1,-99,1,0,Tecate,Tecate,1,3,3,14,,,"Unknown assailants shoot guns and throw bombs into a house to intimidate the assistant police chief, but they accidentally kill him.",AP,0,,0,0,CL,32.568581,-116.6347,,
700268,70,268,Mexico,17-Jan-99,17-Jan-99,17,1,1999,17,1,1999,1,9,0,Unknown bombers,,,National Coordinating Committee of Education Workers,,0,0,-99,0,0,Mexico City,Mexico City,1,1,1,14,,,A small bomb explodes at a meeting of labor unions and leftist civic groups.,AP,0,,0,0,CL,19.43261,-99.133209,,
700269,70,269,Mexico,30-Jan-99,30-Jan-99,30,1,1999,30,1,1999,1,4,0,Market workers,,,Police,,1,0,-99,0,1,Mexico City,Mexico City,1,1,1,2,,,Workers at a wholesale produce market clash with police in a dispute over a newly imposed entry fee.,AP,0,,0,0,CL,19.43261,-99.133209,,
700270,70,270,Mexico,4-Feb-99,4-Feb-99,4,2,1999,4,2,1999,1,8,0,Unknown attackers,,,Federal Judicial Police,,1,0,1,2,0,Mexico City,Mexico City,1,1,1,14,,,"Unknown attackers open fire on Federal Judicial Police headquarters, killing two.",Both,0,,0,0,CL,19.43261,-99.133209,,
700271,70,271,Mexico,11-Feb-99,11-Feb-99,11,2,1999,11,2,1999,1,1,0,American Friends Service Committee,Border Art Workshop,,United States,,0,0,2,0,0,Mexico City,Mexico City,1,1,1,8,,,Protesters gather to protest the deaths of immigrants trying to cross the US border.,AP,0,,0,0,CL,19.43261,-99.133209,,
700272,70,272,Mexico,16-Feb-99,16-Feb-99,16,2,1999,16,2,1999,1,2,0,Alleged leftist rebels,,,Government,,1,0,3,3,0,Guerrero state,Guerrero state,1,6,6,10,,,More than 100 alleged leftist rebels held in a prison stage a hunger strike to demand the liberation of all political prisoners in Mexico.,AFP,0,,0,0,CL,17.43919,-99.545097,,
700273,70,273,Mexico,1-Mar-99,1-Mar-99,1,3,1999,1,3,1999,1,9,0,Unknown gunmen,,,PRD politician,,0,0,-99,1,0,Guerrero state,Guerrero state,1,6,6,14,,,A PRD politician is assassinated.,AP,0,Date is estimated.,0,0,CL,17.43919,-99.545097,,
700274,70,274,Mexico,5-Mar-99,5-Mar-99,5,3,1999,5,3,1999,1,8,0,Kidnappers,,,In law of the governor of Morales,,1,0,1,0,0,Mexico City,Mexico City,1,1,1,14,,,"An in law of the governor of Morales is kidnapped, and then freed.",AP,0,,0,0,CL,19.43261,-99.133209,,
700275,70,275,Mexico,7-Mar-99,10-Mar-99,7,3,1999,10,3,1999,4,2,0,PRD supporters,,,Government,,1,0,5,0,0,Mexico City,Mexico City,1,1,1,1,,,"15,000 people march to Mexico City to protest alleged electoral fraud.",AP,0,,0,0,CL,19.43261,-99.133209,,
700276,70,276,Mexico,7-Mar-99,7-Mar-99,7,3,1999,7,3,1999,1,8,0,Drug traffickers,,,Police,,1,0,-99,7,0,Zihuatanejo,Zihuatanejo,1,2,2,13,,,Seven Mexican policemen die in a hail of bullets as they go to arrest a group of alleged drug traffickers.,AFP,0,,0,0,CL,17.64432,-101.5531,,
700277,70,277,Mexico,9-Mar-99,9-Mar-99,9,3,1999,9,3,1999,1,1,0,Las Abejas,Tzotzil Indian women,,Government,,1,0,-99,0,0,Acteal,Acteal,1,3,3,9,,,Barefoot Tzotzil Indian women march in Acteal to demand peace in Chiapas.,AP,0,,1,0,CL,16.98778,-92.518608,,
700278,70,278,Mexico,9-Mar-99,9-Mar-99,9,3,1999,9,3,1999,1,2,0,Women,,,Government,,1,0,2,0,0,Ciudad Juarez,Ciudad Juarez,1,2,2,10,,,Dozens of women march to demand police action against a wave of rapes and murders.,AP,0,,1,0,CL,31.697531,-106.4432,,
700279,70,279,Mexico,11-Mar-99,11-Mar-99,11,3,1999,11,3,1999,1,2,0,Students,,,Government,,1,0,4,0,0,Mexico City,Mexico City,1,1,1,7,2,,Thousands of students protest a tuition hike at National Autonomous University.,AP,0,,0,0,CL,19.43261,-99.133209,,
700280,70,280,Mexico,18-Mar-99,18-Mar-99,18,3,1999,18,3,1999,1,1,0,Mexican Electricians' Union,PRD,Zapatistas,Government,,1,0,6,0,0,Mexico City,Mexico City,1,1,1,2,,,"100,000 people march to protest against privatization of the country's electricity system.",AP,0,,0,0,CL,19.43261,-99.133209,,
700281,70,281,Mexico,1-Apr-99,1-Apr-99,1,4,1999,1,4,1999,1,2,0,PRD supporters,,,Government,,1,0,4,0,0,Guerrero state,Guerrero state,1,2,2,1,,,Thousands of leftist party activists black streets in an effort to stop the inauguration of a new governor.,AP,0,,0,0,CL,17.43919,-99.545097,,
700282,70,282,Mexico,20-Apr-99,6-Feb-00,20,4,1999,6,2,2000,293,6,4,Students,Trade unionists,Teachers,Government,Students,1,0,5,1,2,Mexico City,Mexico City,1,1,1,7,2,,Thousands of students strike to protest tuition fees and take over about 40 schools throughout the UNAM university.  The students regularly stage massive demonstrations.  The strike eventually widens to include unionists and teachers. ,Both,0,,0,0,CL,19.43261,-99.133209,,
700283,70,283,Mexico,30-Apr-99,1-May-99,30,4,1999,1,5,1999,2,2,0,Plant employees,Subcontractors,,Environmental activists,Toddlers,0,0,4,0,0,Torreon,Torreon,1,2,2,4,,,"Thousands of plant employees and subcontractors march to defend a plant accused of dumping lead. The next day, dozens of activists and toddlers march to denounce lead poisoning.",AP,0,,0,0,CL,25.542839,-103.4068,,
700284,70,284,Mexico,4-May-99,4-May-99,4,5,1999,4,5,1999,1,4,0,Prisoners,,,Prison,,1,0,3,1,0,San Cristobal de las Casas,San Cristobal de las Casas,1,2,2,13,,,"100 prisoners overpower guards, hijack vehicles and stage a mass escape.",AP,0,,0,0,CL,16.73704,-92.637619,,
700285,70,285,Mexico,9-May-99,9-May-99,9,5,1999,9,5,1999,1,9,0,Unknown gunmen,,,PRD politician,,0,0,-99,1,0,Oaxaca State,Oaxaca State,1,6,6,14,,,Gunmen shoot and kill a PRD politician.,AP,0,"Authorities claim the politician drove into a group of protesters and fired shots into the air, provoking his assassination.  Supporters of the politician blame the shooting on a PRI paramilitary group.",0,0,CL,17.05942,-96.721619,,
